ID;Host ID;Host Response Rate;Host Listings Count;Host Total Listings Count;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Zipcode;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Guests Included;Extra People;Minimum Nights;Maximum Nights;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Reviews per Month;Geolocation;Features
14228441;28038703;100;40;40;palacio;centro;28005;40.41791004699884;-3.7115987565223816;apartment;entire home/apt;6;3;3;6;220;1540;6600;4;0;3;1125;7;94;9;9;9;10;10;9;strict;1.0;40.41791004699884, -3.7115987565223816;0
17503081;31692712;77;1;1;palacio;centro;28005;40.4167101090169;-3.710626002091307;apartment;private room;4;2;2;2;65;455;1950;2;35;1;1125;2;100;10;10;10;10;10;10;moderate;1.67;40.416710109016904, -3.710626002091307;0
2846776;4416684;100;1;1;palacio;centro;28005;40.41203682625503;-3.7102503102786577;apartment;entire home/apt;2;1;1;1;65;455;1950;1;0;4;1125;83;97;10;10;10;10;10;10;moderate;2.34;40.41203682625503, -3.7102503102786577;1
757065;3986664;100;1;1;palacio;centro;28005;40.41974126951037;-3.709075447859717;apartment;entire home/apt;5;1;2;3;150;1050;4500;5;50;2;31;22;92;9;9;10;10;10;9;moderate;0.41;40.41974126951037, -3.709075447859717;0
16670554;47607603;100;3;3;palacio;centro;28005;40.42142169001728;-3.710473802487978;apartment;entire home/apt;4;1;1;2;75;525;2250;1;0;2;1125;5;100;10;10;10;10;10;9;strict;4.29;40.42142169001728, -3.710473802487978;1
7950475;41925624;100;1;1;palacio;centro;28005;40.411169255711386;-3.7117154115198017;loft;private room;1;1;1;1;40;280;1200;1;0;1;365;2;100;10;10;10;10;10;10;flexible;0.16;40.411169255711386, -3.7117154115198017;0
1266548;4839888;100;12;12;palacio;centro;28005;40.4225088956909;-3.711651111293835;apartment;entire home/apt;4;1;1;1;76;532;2280;2;20;2;1125;101;92;9;10;9;9;9;9;strict;2.21;40.4225088956909, -3.711651111293835;0
666222;1345386;67;1;1;palacio;centro;28005;40.41974014033648;-3.70904675032746;apartment;entire home/apt;4;1;1;2;65;455;1950;2;45;2;32;118;94;10;9;10;10;10;9;moderate;2.13;40.41974014033648, -3.70904675032746;0
15652003;54310958;99;207;207;palacio;centro;28005;40.42240887987365;-3.709670874898253;apartment;entire home/apt;8;2;2;3;150;1050;4500;2;20;3;1125;0;94;10;10;10;10;10;9;strict;1.0;40.42240887987365, -3.7096708748982525;0
15739542;78328155;100;3;3;palacio;centro;28005;40.41952290673674;-3.709640323104869;bed & breakfast;private room;2;1;1;2;40;280;1200;1;0;2;1125;3;87;10;9;10;10;9;9;flexible;0.64;40.41952290673674, -3.7096403231048685;0
12271450;18016640;100;1;1;palacio;centro;28005;40.4146929296182;-3.712031307833493;apartment;entire home/apt;3;1;1;2;89;623;2670;2;15;2;90;38;95;10;10;10;10;10;9;strict;3.14;40.4146929296182, -3.7120313078334926;0
2731786;605612;100;5;5;palacio;centro;28005;40.41240807558737;-3.7095083534980606;apartment;private room;2;1;1;1;39;273;1170;1;12;1;1125;30;91;9;9;10;10;10;9;strict;1.01;40.41240807558737, -3.7095083534980606;0
16705183;44904502;100;5;5;universidad;centro;28004;40.42203705579692;-3.705144979629012;apartment;entire home/apt;4;1;1;1;60;420;1800;2;20;2;1125;16;99;10;10;10;10;10;10;moderate;5.71;40.42203705579692, -3.7051449796290123;0
16199847;12901109;100;2;2;universidad;centro;28004;40.42099917571753;-3.704561144874433;house;private room;2;1;1;1;27;189;810;1;0;2;1125;9;80;8;6;10;9;10;7;strict;2.65;40.42099917571753, -3.704561144874433;0
13128659;73091054;100;1;1;universidad;centro;28004;40.42502395341507;-3.70123420127738;apartment;entire home/apt;3;1;1;2;86;602;2580;1;0;2;30;24;88;9;9;10;10;10;9;moderate;2.57;40.42502395341507, -3.7012342012773796;0
13428024;76560896;38;1;1;universidad;centro;28004;40.42114868683788;-3.704825251527374;apartment;private room;2;1;1;1;30;210;900;1;15;1;1125;2;80;10;8;10;10;10;8;flexible;0.2;40.42114868683788, -3.704825251527374;0
4421678;22951673;100;2;2;universidad;centro;28004;40.4253301161156;-3.7038412916172128;apartment;entire home/apt;2;1;1;1;42;294;1260;1;0;2;1125;102;90;9;9;9;9;10;9;moderate;3.47;40.4253301161156, -3.7038412916172128;0
16309813;106722925;100;1;1;universidad;centro;28004;40.42066408053813;-3.705658779118656;apartment;entire home/apt;4;1;2;4;60;420;1800;2;15;2;1125;10;98;10;10;9;10;10;10;strict;6.25;40.420664080538124, -3.705658779118656;0
6564087;29689122;90;2;2;universidad;centro;28004;40.42209955514203;-3.702894618394935;apartment;private room;2;2;1;1;43;301;1290;1;0;2;1125;37;97;10;10;10;10;10;10;moderate;1.63;40.42209955514203, -3.702894618394935;1
772989;4078930;100;1;1;universidad;centro;28004;40.42628303564205;-3.707162072155881;apartment;entire home/apt;3;1;1;2;80;560;2400;2;20;2;1125;3;60;10;4;10;10;10;6;moderate;0.32;40.426283035642044, -3.707162072155881;0
17955948;54310958;99;207;207;universidad;centro;28004;40.42360069712417;-3.701675857296309;apartment;entire home/apt;4;2;2;2;120;840;3600;2;15;2;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.42360069712417, -3.701675857296309;0
4177618;21367245;100;1;1;universidad;centro;28004;40.428132843847415;-3.702513576319233;apartment;entire home/apt;3;1;1;2;49;343;1470;2;9;1;1125;144;88;9;9;10;10;10;9;moderate;4.72;40.428132843847415, -3.7025135763192325;0
14620838;41168577;100;1;1;universidad;centro;28004;40.42737453241983;-3.708547743863136;apartment;entire home/apt;2;1;0;1;60;420;1800;1;0;3;1125;25;95;10;10;10;10;10;10;moderate;4.12;40.42737453241983, -3.708547743863136;1
16908402;12261126;100;5;5;universidad;centro;28004;40.42884152825094;-3.7130275727784072;apartment;entire home/apt;6;1;2;3;75;525;2250;2;20;3;1125;0;94;10;10;10;10;10;9;strict;1.0;40.42884152825094, -3.7130275727784072;0
16385911;107335600;100;1;1;universidad;centro;28004;40.42310470072552;-3.705710556014815;apartment;entire home/apt;4;1;1;3;60;420;1800;2;25;2;1125;2;100;9;10;10;10;10;9;flexible;0.82;40.42310470072552, -3.705710556014815;0
15602465;4817785;100;2;2;universidad;centro;28004;40.42313029373185;-3.702427788302503;apartment;entire home/apt;2;1;0;1;50;350;1500;1;20;1;1125;3;80;10;10;9;9;10;9;moderate;0.54;40.42313029373185, -3.702427788302503;0
9645958;49874417;94;3;3;universidad;centro;28004;40.42274180843565;-3.701793993467113;apartment;entire home/apt;16;4;7;9;399;2793;11970;10;15;2;1125;16;76;7;8;9;9;9;8;strict;1.2;40.42274180843565, -3.701793993467113;0
4693510;24177974;98;6;6;universidad;centro;28004;40.420703384287805;-3.7052872719742607;apartment;entire home/apt;4;1;0;2;70;490;2100;1;0;2;365;33;81;8;9;8;8;10;8;strict;1.35;40.420703384287805, -3.7052872719742607;0
16450104;9016197;100;1;1;universidad;centro;28004;40.424395046141406;-3.7018562958451313;apartment;entire home/apt;2;1;1;1;40;280;1200;1;0;2;10;7;94;10;9;10;10;10;9;strict;2.16;40.424395046141406, -3.7018562958451313;0
6397813;5542111;100;46;46;universidad;centro;28004;40.42238886100314;-3.705028245862395;apartment;entire home/apt;12;2;6;9;150;1050;4500;8;0;3;1125;64;84;9;9;10;10;10;9;strict;2.89;40.42238886100314, -3.705028245862395;0
16024684;61370170;100;4;4;universidad;centro;28004;40.4204781776922;-3.7055779551255466;apartment;entire home/apt;6;2;2;4;95;665;2850;2;15;2;1125;10;94;10;10;9;10;10;10;moderate;2.94;40.420478177692196, -3.7055779551255466;1
16332853;6271519;100;5;5;universidad;centro;28004;40.42650698218696;-3.711358609128228;apartment;entire home/apt;6;1;2;4;85;595;2550;2;20;3;365;0;94;10;10;10;10;10;9;strict;1.0;40.42650698218696, -3.7113586091282276;0
16856463;69185114;100;1;1;universidad;centro;28004;40.42811891460058;-3.704180175017005;house;private room;1;1;1;1;23;161;690;1;0;1;3;6;100;10;10;10;10;10;10;flexible;2.43;40.42811891460058, -3.7041801750170045;0
11249262;2028768;100;1;1;universidad;centro;28004;40.42669784296055;-3.7079575202207735;apartment;entire home/apt;2;1;1;1;69;483;2070;1;0;1;1125;18;98;10;10;10;10;10;10;flexible;1.31;40.42669784296055, -3.7079575202207735;0
13154539;5496901;100;9;9;justicia;centro;28004;40.42624300529601;-3.700364583350181;apartment;entire home/apt;5;2;2;3;185;1295;5550;4;0;4;1125;14;93;10;10;10;10;9;9;strict;1.43;40.42624300529601, -3.700364583350181;0
1627847;2029470;100;3;3;justicia;centro;28004;40.42185971441069;-3.6991520026535247;apartment;entire home/apt;2;1;1;1;54;378;1620;2;0;1;1125;113;85;9;9;9;10;9;9;strict;2.68;40.42185971441069, -3.6991520026535247;0
11808208;51564174;100;13;13;justicia;centro;28004;40.42182171228514;-3.696945552545705;apartment;entire home/apt;4;1;2;3;90;630;2700;2;15;2;1125;8;89;9;9;9;9;9;9;moderate;0.63;40.421821712285144, -3.696945552545705;0
15394414;83269878;100;5;5;justicia;centro;28004;40.42157391970533;-3.699618108096839;other;private room;2;1;1;1;50;350;1500;1;0;3;30;1;100;10;10;10;10;10;10;strict;0.18;40.421573919705324, -3.6996181080968387;0
17846666;88018776;100;1;1;justicia;centro;28004;40.4240704808841;-3.699283363177925;apartment;private room;2;1;1;1;20;140;600;1;0;1;1125;5;100;10;10;10;8;10;9;flexible;5.0;40.4240704808841, -3.6992833631779254;0
13134531;11805341;100;1;1;justicia;centro;28004;40.42080769385951;-3.6973113476168646;apartment;entire home/apt;2;1;1;1;59;413;1770;2;20;2;1125;19;97;10;10;10;10;10;10;moderate;1.91;40.42080769385951, -3.6973113476168646;1
13988505;76337070;100;2;2;justicia;centro;28004;40.42132646851055;-3.6959512542377824;apartment;entire home/apt;4;2;2;2;149;1043;4470;2;25;2;57;5;92;10;10;10;10;10;9;strict;0.69;40.42132646851055, -3.6959512542377824;1
12317400;66442370;100;1;1;justicia;centro;28004;40.42044312170401;-3.700620227058381;house;entire home/apt;4;1;1;2;55;385;1650;2;15;1;1125;19;96;10;9;10;10;10;9;flexible;1.6;40.42044312170401, -3.700620227058381;1
1507142;8050609;100;1;1;justicia;centro;28004;40.422048473875606;-3.698582997611736;apartment;entire home/apt;2;1;0;1;60;420;1800;1;0;2;1125;6;99;9;10;10;10;10;10;moderate;0.16;40.422048473875606, -3.6985829976117364;0
5925522;24074969;100;2;2;justicia;centro;28004;40.4222834143467;-3.7003910692857938;apartment;entire home/apt;4;1;1;2;80;560;2400;2;20;2;1125;22;93;9;9;10;10;10;9;moderate;1.61;40.4222834143467, -3.7003910692857938;0
17034643;114300070;40;3;3;justicia;centro;28004;40.424062920554384;-3.6967034490319017;apartment;entire home/apt;10;2;4;7;180;1260;5400;2;20;2;1125;0;94;10;10;10;10;10;9;strict;1.0;40.424062920554384, -3.6967034490319017;0
5984061;31067885;100;1;1;justicia;centro;28004;40.42428734683299;-3.697501969354795;apartment;entire home/apt;4;1;2;2;100;700;3000;1;0;4;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.42428734683299, -3.697501969354795;0
2493546;10592008;100;4;4;justicia;centro;28004;40.42178168082951;-3.698630795278042;apartment;private room;2;1;1;1;30;210;900;2;10;1;1125;1;60;8;10;8;10;10;8;moderate;0.03;40.42178168082951, -3.698630795278042;0
13536292;34598812;100;9;9;justicia;centro;28004;40.42029232375291;-3.699167203748177;apartment;private room;2;4;1;2;25;175;750;1;0;1;1125;11;98;10;10;10;10;10;10;strict;1.15;40.42029232375291, -3.699167203748177;0
7926565;1647109;100;10;10;justicia;centro;28004;40.42153655856457;-3.69910426595372;apartment;entire home/apt;4;1;1;2;82;574;2460;2;5;3;9999;68;97;10;10;10;10;10;10;strict;3.57;40.42153655856457, -3.6991042659537197;1
15841225;26949088;100;6;6;justicia;centro;28004;40.42704953567701;-3.698335434364737;apartment;entire home/apt;8;3;3;4;250;1750;7500;7;35;2;1125;9;96;9;9;10;10;10;9;strict;1.84;40.427049535677014, -3.698335434364737;0
6632434;13803948;100;1;1;justicia;centro;28004;40.42498426702068;-3.697313495428025;apartment;entire home/apt;4;1;2;2;95;665;2850;2;15;2;1125;11;95;10;10;10;10;9;10;strict;0.51;40.42498426702068, -3.697313495428025;0
1781083;1933055;100;1;1;justicia;centro;28004;40.42396083475584;-3.696389184315783;apartment;entire home/apt;2;1;1;1;65;455;1950;1;0;5;365;4;90;9;10;9;9;10;8;flexible;0.1;40.42396083475584, -3.6963891843157826;0
3811518;15258781;100;114;114;justicia;centro;28004;40.42249915016799;-3.6999654173932033;apartment;private room;1;3;1;1;16;112;480;1;0;10;1125;0;94;10;10;10;10;10;9;strict;1.0;40.42249915016799, -3.6999654173932033;0
3056943;8789737;100;3;3;justicia;centro;28004;40.4202567275223;-3.700582059487053;apartment;entire home/apt;4;2;2;2;100;700;3000;1;0;3;21;74;96;10;10;9;10;10;10;moderate;2.19;40.4202567275223, -3.7005820594870524;0
3515468;17701468;100;1;1;justicia;centro;28004;40.42295970087301;-3.700303114792372;loft;private room;2;1;1;1;25;175;750;1;30;2;1125;6;97;10;9;10;10;10;10;flexible;0.29;40.42295970087301, -3.7003031147923715;0
5380974;24138416;100;2;2;justicia;centro;28004;40.419747483422775;-3.698730425295224;apartment;entire home/apt;4;1;2;3;79;553;2370;2;15;2;30;72;86;9;9;9;10;10;9;strict;3.03;40.419747483422775, -3.6987304252952242;0
6922595;29701226;100;6;6;justicia;centro;28004;40.420224956737584;-3.699983317812972;apartment;private room;3;2;1;2;35;245;1050;2;20;1;1125;79;93;10;9;10;10;10;9;strict;4.08;40.420224956737584, -3.6999833178129715;0
17864456;122268172;100;1;1;justicia;centro;28004;40.42537614312708;-3.697166399452212;apartment;private room;2;1;1;1;16;112;480;1;15;1;1125;1;60;8;6;6;8;8;8;strict;1.0;40.42537614312708, -3.6971663994522115;0
17699457;78172567;100;1;1;justicia;centro;28004;40.42310939147461;-3.697834013089153;house;private room;2;1;1;1;17;119;510;1;10;1;1125;0;94;10;10;10;10;10;9;strict;1.0;40.423109391474604, -3.697834013089153;0
13731265;61850196;100;2;2;justicia;centro;28004;40.424277383979145;-3.69942161115666;apartment;private room;1;1;1;1;23;161;690;1;0;2;1125;32;95;10;10;10;10;10;10;strict;3.45;40.424277383979145, -3.69942161115666;0
7041758;36924831;100;1;1;chopera;arganzuela;28045;40.39514809314219;-3.698081883387343;apartment;private room;1;1;1;1;25;175;750;1;0;3;1125;1;100;10;10;10;10;10;10;flexible;0.05;40.39514809314219, -3.6980818833873426;0
9543295;10364919;100;1;1;chopera;arganzuela;28045;40.39352740965159;-3.6957975647197694;apartment;private room;1;1;1;1;30;210;900;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.39352740965159, -3.6957975647197703;0
11689519;50517436;100;6;6;chopera;arganzuela;28045;40.39209036172523;-3.698070947857056;apartment;entire home/apt;4;1;1;2;46;322;1380;1;0;2;1125;51;94;10;10;10;10;9;9;strict;6.0;40.39209036172523, -3.698070947857056;0
3941293;20422919;100;1;1;chopera;arganzuela;28045;40.396089474646224;-3.6966885983255016;apartment;private room;1;0;1;1;21;147;630;1;0;3;1125;3;100;10;10;10;10;9;10;moderate;0.1;40.396089474646224, -3.6966885983255016;0
15764004;101930506;100;4;4;chopera;arganzuela;28045;40.39428860848755;-3.695506657310913;bed & breakfast;private room;1;0;1;1;23;161;690;1;0;1;1125;13;89;9;9;10;9;9;10;strict;2.58;40.39428860848755, -3.695506657310913;1
12215755;2434708;100;1;1;legazpi;arganzuela;28045;40.394852751311056;-3.68014013950338;other;private room;1;1;1;1;47;329;1410;1;0;1;1125;6;97;10;10;10;10;10;10;flexible;0.51;40.394852751311056, -3.6801401395033797;0
9658338;44913955;80;1;1;legazpi;arganzuela;28045;40.392754149919625;-3.689928973730972;apartment;entire home/apt;6;2;2;3;80;560;2400;4;10;1;1125;5;90;10;10;10;10;10;9;moderate;0.31;40.392754149919625, -3.689928973730972;0
17835898;13051988;100;1;1;legazpi;arganzuela;28045;40.38892638330743;-3.689880420297249;apartment;entire home/apt;2;1;1;1;80;560;2400;1;0;1;1125;1;100;10;10;10;10;10;10;flexible;1.0;40.38892638330743, -3.689880420297249;0
17881189;83435768;60;1;1;delicias;arganzuela;28045;40.39712002898061;-3.684060197439071;apartment;entire home/apt;5;1;2;2;134;938;4020;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.39712002898061, -3.6840601974390705;0
6969504;8760140;100;1;1;delicias;arganzuela;28045;40.394808343423406;-3.686939686995931;apartment;entire home/apt;3;2;2;2;90;630;2700;1;0;5;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.394808343423406, -3.6869396869959314;0
17582431;119432529;86;1;1;delicias;arganzuela;28045;40.3928124137315;-3.69431389539565;house;private room;1;1;2;2;30;210;900;1;0;1;62;1;100;10;10;10;10;10;10;flexible;1.0;40.3928124137315, -3.69431389539565;0
10883098;43603293;100;3;3;delicias;arganzuela;28045;40.39803552841732;-3.6946559729154513;apartment;entire home/apt;3;1;1;2;50;350;1500;1;10;2;1125;16;90;9;9;9;10;9;9;strict;1.35;40.39803552841732, -3.6946559729154513;0
4658430;7908815;100;2;2;delicias;arganzuela;28045;40.39819451427355;-3.695533175289828;apartment;entire home/apt;6;2;3;3;98;686;2940;1;0;2;1125;32;94;10;10;10;10;9;9;flexible;1.13;40.39819451427355, -3.695533175289828;0
15544220;81602203;100;2;2;palos de moguer;arganzuela;28045;40.4050785569204;-3.693252465469488;apartment;entire home/apt;5;1;2;3;61;427;1830;2;18;3;1125;8;100;10;10;10;10;10;10;moderate;1.45;40.405078556920394, -3.6932524654694876;1
446750;1719263;90;4;4;palos de moguer;arganzuela;28045;40.40484365381247;-3.699134387209246;apartment;entire home/apt;4;1;1;1;68;476;2040;2;15;3;1125;15;88;9;10;9;9;9;9;strict;0.29;40.40484365381247, -3.699134387209246;0
14391350;52730104;100;1;1;palos de moguer;arganzuela;28045;40.4044295369104;-3.696389429038207;apartment;private room;2;1;1;2;30;210;900;1;5;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.4044295369104, -3.696389429038207;0
16358569;32578175;100;1;1;palos de moguer;arganzuela;28045;40.402042443394464;-3.697676156452178;apartment;entire home/apt;2;1;1;1;58;406;1740;1;0;1;1125;3;87;9;7;9;9;10;8;moderate;0.93;40.402042443394464, -3.697676156452178;0
7445971;7976340;100;1;1;palos de moguer;arganzuela;28045;40.40351372771679;-3.700128496369185;apartment;entire home/apt;6;2;2;3;250;1750;7500;1;15;2;1125;4;90;10;10;10;9;9;10;moderate;0.22;40.40351372771679, -3.700128496369185;0
9856865;50736423;100;1;1;palos de moguer;arganzuela;28045;40.40714208373856;-3.693599927601668;apartment;entire home/apt;4;1;1;2;110;770;3300;1;0;1;1125;2;100;10;10;10;10;10;10;flexible;0.13;40.407142083738556, -3.693599927601668;0
1044139;5748712;90;2;2;palos de moguer;arganzuela;28045;40.40150581076159;-3.6916213446444224;apartment;private room;1;1;1;1;28;196;840;1;10;1;1125;22;95;10;10;10;10;10;10;flexible;0.94;40.40150581076159, -3.6916213446444224;0
9126200;37306500;100;1;1;palos de moguer;arganzuela;28045;40.40419730475327;-3.693859173812547;apartment;private room;2;1;1;1;28;196;840;1;0;5;1125;2;80;9;10;9;9;7;9;moderate;0.13;40.40419730475327, -3.693859173812547;0
11611126;52293825;100;2;2;palos de moguer;arganzuela;28045;40.404258823641;-3.694603891726859;apartment;private room;1;1;1;1;30;210;900;1;15;2;1125;26;98;10;10;10;10;10;10;moderate;2.28;40.404258823641, -3.694603891726859;1
5318935;27341850;90;4;4;palos de moguer;arganzuela;28045;40.40075811312129;-3.690696835025064;apartment;entire home/apt;6;2;2;4;104;728;3120;1;0;2;1125;14;90;8;9;9;9;9;9;strict;0.55;40.40075811312129, -3.690696835025064;0
9722852;6653768;100;1;1;palos de moguer;arganzuela;28045;40.40255653710703;-3.69387005648881;apartment;entire home/apt;4;2;2;2;100;700;3000;2;50;1;1125;6;97;10;10;10;10;10;10;flexible;0.56;40.40255653710703, -3.69387005648881;0
14326171;9243583;100;9;9;palos de moguer;arganzuela;28045;40.40568001896618;-3.69447963408337;apartment;private room;3;1;1;2;20;140;600;1;8;1;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.40568001896618, -3.69447963408337;1
8684129;27341850;90;4;4;palos de moguer;arganzuela;28045;40.401536179111766;-3.688956365119218;loft;entire home/apt;2;1;0;1;42;294;1260;1;0;2;1125;8;80;8;9;9;9;9;8;flexible;0.49;40.401536179111766, -3.688956365119218;0
10626081;54846985;91;1;1;pacífico;retiro;28007;40.4044528953018;-3.6743342734488182;apartment;entire home/apt;5;1;2;2;46;322;1380;2;12;2;365;32;83;9;9;9;9;9;8;flexible;2.18;40.404452895301795, -3.6743342734488187;0
16067646;99389261;100;1;1;pacífico;retiro;28007;40.40604199948099;-3.681055637243295;apartment;entire home/apt;3;1;2;2;57;399;1710;1;0;3;1125;15;95;10;10;10;10;10;10;flexible;3.38;40.40604199948099, -3.681055637243295;0
1057529;5824653;100;1;1;pacífico;retiro;28007;40.40373200204556;-3.6796033242460022;apartment;entire home/apt;2;1;1;1;60;420;1800;1;0;2;1125;1;60;6;10;10;8;6;6;flexible;0.09;40.40373200204556, -3.6796033242460027;0
14099990;84654920;100;4;4;pacífico;retiro;28007;40.402710294271394;-3.681742708934755;apartment;private room;1;3;1;1;27;189;810;1;0;2;40;0;94;10;10;10;10;10;9;moderate;1.0;40.402710294271394, -3.681742708934755;0
11447498;60041546;100;10;10;adelfas;retiro;28007;40.40252468595547;-3.6697638736541647;apartment;entire home/apt;6;2;2;3;123;861;3690;1;0;2;1125;2;50;4;5;8;7;7;5;moderate;0.23;40.40252468595547, -3.6697638736541647;0
